"Input","Output","Run time","Run date"
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.0496151447296143,2024-05-21 17:14:13.661978
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.0934817790985107,2024-05-21 17:14:14.760771
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.0405642986297607,2024-05-21 17:14:15.807342
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9265224933624268,2024-05-21 17:14:16.739108
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9534385204315186,2024-05-21 17:14:17.696686
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9992022514343262,2024-05-21 17:14:18.704140
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.2953777313232422,2024-05-21 17:14:20.005373
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.0353002548217773,2024-05-21 17:14:21.046124
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.0766007900238037,2024-05-21 17:14:22.155845
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.0639770030975342,2024-05-21 17:14:23.228690
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9946222305297852,2024-05-21 17:14:24.228752
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9468951225280762,2024-05-21 17:14:25.188066
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.0585434436798096,2024-05-21 17:14:26.253552
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.492283821105957,2024-05-21 17:14:27.752402
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9809873104095459,2024-05-21 17:14:28.738399
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.0161619186401367,2024-05-21 17:14:29.761221
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.0545036792755127,2024-05-21 17:14:30.821634
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.1338181495666504,2024-05-21 17:14:31.960907
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9965996742248535,2024-05-21 17:14:32.984612
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.0356743335723877,2024-05-21 17:14:34.026443
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.0429844856262207,2024-05-21 17:14:35.075222
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.256706714630127,2024-05-21 17:14:36.337924
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9194636344909668,2024-05-21 17:14:37.264194
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9175918102264404,2024-05-21 17:14:38.189939
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.1013622283935547,2024-05-21 17:14:39.297339
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.0986604690551758,2024-05-21 17:14:40.403448
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.0476255416870117,2024-05-21 17:14:41.455900
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9765050411224365,2024-05-21 17:14:42.437322
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.4802420139312744,2024-05-21 17:14:43.922542
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9715170860290527,2024-05-21 17:14:44.900623
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.0745799541473389,2024-05-21 17:14:45.981006
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.072293996810913,2024-05-21 17:14:47.067759
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.044219970703125,2024-05-21 17:14:48.121103
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.037872314453125,2024-05-21 17:14:49.167204
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9870924949645996,2024-05-21 17:14:50.162395
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.217409610748291,2024-05-21 17:14:51.386307
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.3040368556976318,2024-05-21 17:14:52.693463
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9005188941955566,2024-05-21 17:14:53.598992
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.8766615390777588,2024-05-21 17:14:54.480615
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9567403793334961,2024-05-21 17:14:55.447375
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.0585880279541016,2024-05-21 17:14:56.513046
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.8784170150756836,2024-05-21 17:14:57.398007
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.872363805770874,2024-05-21 17:14:58.278352
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.315981388092041,2024-05-21 17:14:59.598782
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.133556604385376,2024-05-21 17:15:00.737727
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9397857189178467,2024-05-21 17:15:01.681513
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.029933214187622,2024-05-21 17:15:02.716580
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.0649542808532715,2024-05-21 17:15:03.786588
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.0265212059020996,2024-05-21 17:15:04.819228
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.8920955657958984,2024-05-21 17:15:05.717335
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9301199913024902,2024-05-21 17:15:06.652704
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.4663820266723633,2024-05-21 17:15:08.125911
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9596824645996094,2024-05-21 17:15:09.090660
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9582390785217285,2024-05-21 17:15:10.054902
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.004451036453247,2024-05-21 17:15:11.070651
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.287881851196289,2024-05-21 17:15:12.364919
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.11631441116333,2024-05-21 17:15:13.488514
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.0672593116760254,2024-05-21 17:15:14.567164
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.443441390991211,2024-05-21 17:15:16.017307
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.0546212196350098,2024-05-21 17:15:17.079933
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.1601190567016602,2024-05-21 17:15:18.246090
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.158024787902832,2024-05-21 17:15:19.408109
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.1934905052185059,2024-05-21 17:15:20.606656
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.111487865447998,2024-05-21 17:15:21.722144
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.0476665496826172,2024-05-21 17:15:22.777009
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.5552821159362793,2024-05-21 17:15:24.338754
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.0224025249481201,2024-05-21 17:15:25.367205
